id,verifiable,label,claim,evidence
214181,VERIFIABLE,SUPPORTS,Shonen Jump is published in a continent.,"[[[254262, 253984, 'Shonen_Jump_-LRB-magazine-RRB-', 0], [254262, 253984, 'North_America', 0]]]"
141491,VERIFIABLE,REFUTES,Gilmore Girls is a Canadian show.,"[[[164524, 178779, 'Gilmore_Girls', 0]]]"
175034,VERIFIABLE,SUPPORTS,"Honest sold 53,000 units in a week.","[[[202435, 211702, 'Honest_-LRB-Future_album-RRB-', 6]], [[202438, 211704, 'Honest_-LRB-Future_album-RRB-', 6]], [[202440, 211706, 'Honest_-LRB-Future_album-RRB-', 6]]]"
101384,VERIFIABLE,SUPPORTS,"Since July 2012, Pranab Mukherjee has been in office.","[[[119132, 133084, 'Pranab_Mukherjee', 0]], [[119132, 133085, 'Pranab_Mukherjee', 23]]]"
82987,VERIFIABLE,SUPPORTS,"Anonymous represents 4chan users simultaneously existing as an anarchic, digitized global brain.","[[[321709, 310135, 'Anonymous_-LRB-group-RRB-', 5]], [[323007, 311271, 'Anonymous_-LRB-group-RRB-', 5]], [[323010, 311273, 'Anonymous_-LRB-group-RRB-', 5]], [[323014, 311276, 'Anonymous_-LRB-group-RRB-', 5]]]"
10558,VERIFIABLE,SUPPORTS,San Francisco is in California.,"[[[25568, 31492, 'San_Francisco', 0]]]"
171243,VERIFIABLE,REFUTES,Laadla is exclusively an American film.,"[[[197630, 207630, 'Laadla_-LRB-1994_film-RRB-', 0]]]"
45795,VERIFIABLE,SUPPORTS,Lily Collins wrote for a U.S magazine that targets teen girls.,"[[[62128, 72671, 'Lily_Collins', 4]]]"
67257,VERIFIABLE,SUPPORTS,Bangladesh has been affected by poverty.,"[[[213389, 220646, 'Bangladesh', 31]], [[216194, 222899, 'Bangladesh', 31]], [[317239, 306296, 'Bangladesh', 31]], [[317243, 306303, 'Bangladesh', 31]], [[317246, 306305, 'Bangladesh', 31]]]"
141252,VERIFIABLE,SUPPORTS,Lisa Lopes was a founding member of TLC.,"[[[164291, 178551, 'Lisa_Lopes', 1], [164291, 178551, 'TLC_-LRB-group-RRB-', 0]]]"
38289,VERIFIABLE,SUPPORTS,The Formula (1980 film) was directed by an American.,"[[[54480, 64478, 'The_Formula_-LRB-1980_film-RRB-', 0], [54480, 64478, 'John_G._Avildsen', 0]]]"
1802,VERIFIABLE,SUPPORTS,Janet Jackson's third album was released in February 1986.,"[[[17566, 21718, 'Janet_Jackson', 5]]]"
8812,VERIFIABLE,SUPPORTS,Transformers: The Last Knight's cast includes Tyrese Gibson.,"[[[14232, 17788, 'Transformers-COLON-_The_Last_Knight', 2]]]"
70910,VERIFIABLE,SUPPORTS,There are two television series Morena Baccarin was part of.,"[[[87588, 100081, 'Morena_Baccarin', 1], [87588, 100081, 'Homeland_-LRB-TV_series-RRB-', 0], [87588, 100081, 'Ori_-LRB-Stargate-RRB-', 0], [87588, 100081, 'Firefly_-LRB-TV_series-RRB-', 0]]]"
40402,VERIFIABLE,SUPPORTS,Naturi Naughton was born in the year of 1984.,"[[[56697, 66917, 'Naturi_Naughton', 0]]]"
68907,VERIFIABLE,REFUTES,Paul Pogba has won four nonconsecutive Serie A titles.,"[[[85539, 97853, 'Paul_Pogba', 4]]]"
182998,VERIFIABLE,SUPPORTS,Mel Gibson's name is Mel Colmcille Gerard Gibson.,"[[[212999, 220369, 'Mel_Gibson', 0]]]"
176029,VERIFIABLE,SUPPORTS,WALL-E is a Golden Globe Award winner.,"[[[203835, 212763, 'WALL-E', 13]]]"
37094,VERIFIABLE,SUPPORTS,Generation X has no precise date for its cohort.,"[[[53302, 63270, 'Generation_X', 1]]]"
105167,VERIFIABLE,REFUTES,Islam is incapable of being a religion.,"[[[123481, 137904, 'Islam', 2]], [[123481, 137905, 'Islam', 3]], [[123481, 137906, 'Islam', 10]]]"
33545,VERIFIABLE,SUPPORTS,Jackie Chan has released an album.,"[[[49640, 59039, 'Jackie_Chan', 8]]]"
82718,VERIFIABLE,SUPPORTS,"Estimates of the number of species on Earth today vary widely, and most of those species have not been described.","[[[99781, 112959, 'Earth', 23]]]"
150146,VERIFIABLE,SUPPORTS,Larry Junstrom is an American citizen.,"[[[173968, 187162, 'Larry_Junstrom', 0]]]"
12113,VERIFIABLE,SUPPORTS,Canada possesses a constitution.,"[[[27868, 34157, 'Canada', 18], [27868, 34157, 'Constitution_Act,_1982', 0]], [[27868, 34158, 'Canada', 21], [27868, 34158, 'Constitutional_monarchy', 0]], [[30847, 37490, 'Canada', 17]], [[32940, 40022, 'Canada', 17]], [[301708, 292813, 'Canada', 17]], [[301708, 292814, 'Canada', 21]], [[301708, 292815, 'Canada', 18]], [[303045, 294023, 'Canada', 17]], [[303045, 294024, 'Canada', 18]], [[303045, 294025, 'Canada', 21]], [[304413, 295213, 'Canada', 17]], [[304413, 295214, 'Canada', 18]], [[304413, 295215, 'Canada', 21]]]"
177898,VERIFIABLE,SUPPORTS,Sophie Turner acted in The Thirteenth Tale.,"[[[206200, 214622, 'Sophie_Turner', 5]]]"
128113,VERIFIABLE,SUPPORTS,The Renaissance is known for its cultural developments.,"[[[150109, 165053, 'Renaissance', 1]], [[150109, 165054, 'Renaissance', 0]]]"
78505,VERIFIABLE,REFUTES,Pluto is not relatively small.,"[[[95478, 108488, 'Pluto', 13]]]"
144042,VERIFIABLE,SUPPORTS,"Steve Buscemi has appeared in many films by the Coen Brothers, such as Fargo.","[[[167176, 181001, 'Steve_Buscemi', 2]]]"
92012,VERIFIABLE,REFUTES,Tyler Joseph is an ex-member of Twenty One Pilots.,"[[[110472, 124094, 'Twenty_One_Pilots', 1]]]"
85270,VERIFIABLE,SUPPORTS,Selena Gomez has more followers than anyone else in the world.,"[[[102380, 115648, 'Selena_Gomez', 20]]]"
209021,VERIFIABLE,REFUTES,Big Boi is only a member of Norwegian metal bands.,"[[[247428, 247722, 'Big_Boi', 0], [247428, 247722, 'Outkast', 0]]]"
197828,VERIFIABLE,SUPPORTS,Priyanka Chopra was born in the 1900's.,"[[[232557, 235718, 'Priyanka_Chopra', 0]]]"
189673,VERIFIABLE,SUPPORTS,Chris Pérez is a songwriter.,"[[[221562, 227157, 'Chris_Pérez', 0]], [[221562, 227158, 'Chris_Pérez', 24]]]"
219627,VERIFIABLE,SUPPORTS,"On March 27, 1963, Quentin Tarantino was born.","[[[261292, 259464, 'Quentin_Tarantino', 0]]]"
188483,VERIFIABLE,SUPPORTS,Tate Ellington appeared in Quantico.,"[[[219999, 225873, 'Tate_Ellington', 4]], [[220004, 225876, 'Tate_Ellington', 4]]]"
62041,VERIFIABLE,SUPPORTS,Mr. Sunshine is from the Northern Hemisphere.,"[[[78501, 90033, 'Mr._Sunshine_-LRB-2011_TV_series-RRB-', 0]]]"
112500,VERIFIABLE,REFUTES,Dolly Parton isn't an actress.,"[[[132022, 146867, 'Dolly_Parton', 17]], [[132022, 146868, 'Dolly_Parton', 0]]]"
144895,VERIFIABLE,REFUTES,The Amanda Show was the first female-created show on Nickelodeon.,"[[[168190, 181943, 'The_Amanda_Show', 0]]]"
216082,VERIFIABLE,REFUTES,The 19th G7 summit only included Russia.,"[[[258306, 257131, '19th_G7_summit', 4]]]"
54826,VERIFIABLE,SUPPORTS,Ethiopia has bodies of water can be described as rivers.,"[[[71190, 82123, 'Ethiopia', 29]]]"
150253,VERIFIABLE,REFUTES,Ted Kaczynski grew up in Texas.,"[[[174074, 187260, 'Ted_Kaczynski', 5]], [[174074, 187261, 'Ted_Kaczynski', 6]]]"
90874,VERIFIABLE,SUPPORTS,Keith Urban has put out no fewer than nine studio records.,"[[[108212, 121750, 'Keith_Urban', 18]]]"
208197,VERIFIABLE,SUPPORTS,Eminem has an album.,"[[[247276, 247592, 'Eminem', 2]], [[247276, 247593, 'Eminem', 3]], [[247276, 247594, 'Eminem', 4]], [[247276, 247595, 'Eminem', 8]], [[247276, 247596, 'Eminem', 9]], [[247276, 247597, 'Eminem', 12]], [[247276, 247598, 'Eminem', 13]], [[247276, 247599, 'Eminem', 11], [247276, 247599, 'Relapse_-LRB-Eminem_album-RRB-', 0]], [[247276, 247600, 'Eminem', 10], [247276, 247600, 'Encore_-LRB-Eminem_album-RRB-', 0]]]"
54387,VERIFIABLE,REFUTES,The Connaught Tunnel was lined only with mud and sand.,"[[[70747, 81623, 'Connaught_Tunnel', 24], [70747, 81623, 'Connaught_Tunnel', 2]]]"
18912,VERIFIABLE,REFUTES,Jennifer Aniston is not a businesswoman.,"[[[34570, 41937, 'Jennifer_Aniston', 0]], [[34570, 41938, 'Jennifer_Aniston', 10]]]"
163426,VERIFIABLE,REFUTES,Ilkhanate only contained Haiti.,"[[[190350, 201389, 'Ilkhanate', 4]], [[190358, 201398, 'Ilkhanate', 4]]]"
160755,VERIFIABLE,REFUTES,Homeland is based on the classic BBC series Til Death Do Us Part.,"[[[185273, 197052, 'Homeland_-LRB-TV_series-RRB-', 0]]]"
11401,VERIFIABLE,REFUTES,True Blood is a science-fiction television series.,"[[[26581, 32627, 'True_Blood', 2], [26581, 32627, 'True_Blood', 0]]]"
198630,VERIFIABLE,SUPPORTS,Jordan Knight is the lead singer of a band.,"[[[233533, 236445, 'Jordan_Knight', 0]]]"
21434,VERIFIABLE,SUPPORTS,Adam Driver has had supporting roles.,"[[[37209, 45020, 'Adam_Driver', 1]]]"
119271,VERIFIABLE,SUPPORTS,Thor: The Dark World is a movie.,"[[[282986, 277116, 'Thor-COLON-_The_Dark_World', 0]], [[282986, 277117, 'Thor-COLON-_The_Dark_World', 1]], [[282986, 277118, 'Thor-COLON-_The_Dark_World', 2]], [[282986, 277119, 'Thor-COLON-_The_Dark_World', 9]], [[282986, 277120, 'Thor-COLON-_The_Dark_World', 17]], [[284882, 278627, 'Thor-COLON-_The_Dark_World', 0]], [[285686, 279323, 'Thor-COLON-_The_Dark_World', 0]], [[331430, 317966, 'Thor-COLON-_The_Dark_World', 0]], [[331433, 317969, 'Thor-COLON-_The_Dark_World', 0]], [[331433, 317970, 'Thor-COLON-_The_Dark_World', 1]], [[331433, 317971, 'Thor-COLON-_The_Dark_World', 2]], [[331433, 317972, 'Thor-COLON-_The_Dark_World', 15], [331433, 317972, 'Odeon_Leicester_Square', 0]], [[331433, 317973, 'Thor-COLON-_The_Dark_World', 16]], [[331433, 317974, 'Thor-COLON-_The_Dark_World', 17]]]"
9386,VERIFIABLE,SUPPORTS,Loki is the male sibling of Helblindi and Byleistr.,"[[[15059, 18716, 'Loki', 1]]]"
191073,VERIFIABLE,SUPPORTS,Vincent van Gogh is from Amsterdam.,"[[[223370, 228350, 'Amsterdam', 23]]]"
92275,VERIFIABLE,SUPPORTS,Chester Bennington is a person.,"[[[109606, 123225, 'Chester_Bennington', 2]], [[109606, 123226, 'Chester_Bennington', 3]], [[109606, 123227, 'Chester_Bennington', 4]], [[109606, 123228, 'Chester_Bennington', 10]], [[109606, 123229, 'Chester_Bennington', 12]], [[109606, 123230, 'Chester_Bennington', 13]]]"
32763,VERIFIABLE,REFUTES,Inspectah Deck is stateless.,"[[[48850, 58165, 'Inspectah_Deck', 0]]]"
213397,VERIFIABLE,SUPPORTS,Tender Mercies is a drama from America.,"[[[254603, 254237, 'Tender_Mercies', 0]]]"
31766,VERIFIABLE,SUPPORTS,Cristiano Ronaldo was a professional athlete.,"[[[47899, 57200, 'Cristiano_Ronaldo', 0]], [[47899, 57201, 'Cristiano_Ronaldo', 4], [47899, 57201, ""Ballon_d'Or"", 0], [47899, 57201, ""Ballon_d'Or"", 1]]]"
4795,VERIFIABLE,SUPPORTS,Paul Simon is a person.,"[[[21154, 25982, 'Paul_Simon', 0]], [[21154, 25983, 'Paul_Simon', 5]], [[21154, 25984, 'Paul_Simon', 7]], [[21154, 25985, 'Paul_Simon', 12]], [[21154, 25986, 'Paul_Simon', 14]]]"
208044,VERIFIABLE,SUPPORTS,Baby Driver starred Eiza González.,"[[[246137, 246727, 'Baby_Driver', 0]]]"
16033,VERIFIABLE,SUPPORTS,David Dhawan is a film director.,"[[[31431, 38145, 'David_Dhawan', 0]], [[31431, 38146, 'David_Dhawan', 2]], [[31431, 38147, 'David_Dhawan', 4], [31431, 38147, 'Aankhen_-LRB-1993_film-RRB-', 0]]]"
23970,VERIFIABLE,SUPPORTS,The Challenge was a reality game show.,"[[[39969, 48074, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39969, 48075, 'The_Challenge_-LRB-TV_series-RRB-', 1], [39969, 48075, 'Real_World/Road_Rules_Challenge-COLON-_Fresh_Meat', 0]], [[39969, 48076, 'The_Challenge_-LRB-TV_series-RRB-', 6], [39969, 48076, 'Real_World/Road_Rules_Challenge_-LRB-season-RRB-', 0]], [[39969, 48077, 'The_Challenge_-LRB-TV_series-RRB-', 8], [39969, 48077, 'Real_World/Road_Rules_Challenge-COLON-_The_Gauntlet_2', 0]], [[39969, 48078, 'The_Challenge_-LRB-TV_series-RRB-', 11], [39969, 48078, 'Real_World/Road_Rules_Extreme_Challenge', 0]], [[39969, 48079, 'The_Challenge_-LRB-TV_series-RRB-', 12], [39969, 48079, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39969, 48080, 'The_Challenge_-LRB-TV_series-RRB-', 13], [39969, 48080, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39969, 48081, 'The_Challenge_-LRB-TV_series-RRB-', 14], [39969, 48081, 'Real_World/Road_Rules_Challenge-COLON-_Battle_of_the_Seasons', 0]], [[39969, 48082, 'The_Challenge_-LRB-TV_series-RRB-', 17], [39969, 48082, 'The_Challenge-COLON-_Invasion_of_the_Champions', 0]], [[39973, 48087, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39973, 48089, 'The_Challenge_-LRB-TV_series-RRB-', 1], [39973, 48089, 'Real_World/Road_Rules_Challenge-COLON-_Fresh_Meat', 0]], [[39973, 48091, 'The_Challenge_-LRB-TV_series-RRB-', 6], [39973, 48091, 'Real_World/Road_Rules_Challenge_-LRB-season-RRB-', 0]], [[39973, 48093, 'The_Challenge_-LRB-TV_series-RRB-', 8], [39973, 48093, 'Real_World/Road_Rules_Challenge-COLON-_The_Gauntlet_2', 0]], [[39973, 48096, 'The_Challenge_-LRB-TV_series-RRB-', 11], [39973, 48096, 'Real_World/Road_Rules_Extreme_Challenge', 0]], [[39973, 48098, 'The_Challenge_-LRB-TV_series-RRB-', 12], [39973, 48098, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39973, 48100, 'The_Challenge_-LRB-TV_series-RRB-', 13], [39973, 48100, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39973, 48101, 'The_Challenge_-LRB-TV_series-RRB-', 14], [39973, 48101, 'Real_World/Road_Rules_Challenge-COLON-_Battle_of_the_Seasons', 0]], [[39973, 48103, 'The_Challenge_-LRB-TV_series-RRB-', 17], [39973, 48103, 'The_Challenge-COLON-_Invasion_of_the_Champions', 0]], [[39974, 48088, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39974, 48090, 'The_Challenge_-LRB-TV_series-RRB-', 1], [39974, 48090, 'Real_World/Road_Rules_Challenge-COLON-_Fresh_Meat', 0]], [[39974, 48092, 'The_Challenge_-LRB-TV_series-RRB-', 6], [39974, 48092, 'Real_World/Road_Rules_Challenge_-LRB-season-RRB-', 0]], [[39974, 48094, 'The_Challenge_-LRB-TV_series-RRB-', 8], [39974, 48094, 'Real_World/Road_Rules_Challenge-COLON-_The_Gauntlet_2', 0]], [[39974, 48095, 'The_Challenge_-LRB-TV_series-RRB-', 11], [39974, 48095, 'Real_World/Road_Rules_Extreme_Challenge', 0]], [[39974, 48097, 'The_Challenge_-LRB-TV_series-RRB-', 12], [39974, 48097, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39974, 48099, 'The_Challenge_-LRB-TV_series-RRB-', 13], [39974, 48099, 'The_Challenge_-LRB-TV_series-RRB-', 0]], [[39974, 48102, 'The_Challenge_-LRB-TV_series-RRB-', 14], [39974, 48102, 'Real_World/Road_Rules_Challenge-COLON-_Battle_of_the_Seasons', 0]], [[39974, 48104, 'The_Challenge_-LRB-TV_series-RRB-', 17], [39974, 48104, 'The_Challenge-COLON-_Invasion_of_the_Champions', 0]]]"
10018,VERIFIABLE,SUPPORTS,Rumi's influence transcends ethnic divisions.,"[[[22417, 27621, 'Rumi', 1]], [[23466, 28911, 'Rumi', 1]], [[301477, 292587, 'Rumi', 1]], [[302521, 293517, 'Rumi', 1]], [[304310, 295129, 'Rumi', 1]]]"
75961,VERIFIABLE,SUPPORTS,Swedish Empire was ruled by Gustavus Adolphus from 1611 to 1632.,"[[[92791, 105654, 'Swedish_Empire', 1], [92791, 105654, 'Gustavus_Adolphus_of_Sweden', 0]]]"
47506,VERIFIABLE,SUPPORTS,"Her was given a wide release on January 10, 2014.","[[[145113, 160118, 'Her_-LRB-film-RRB-', 16]], [[148027, 163021, 'Her_-LRB-film-RRB-', 16]], [[150246, 165172, 'Her_-LRB-film-RRB-', 16]], [[311234, 301249, 'Her_-LRB-film-RRB-', 16]], [[312836, 302570, 'Her_-LRB-film-RRB-', 16]]]"
54185,VERIFIABLE,SUPPORTS,Las Vegas's population has grown.,"[[[70495, 81388, 'Las_Vegas', 14]], [[70495, 81389, 'Las_Vegas', 15]]]"
23942,VERIFIABLE,SUPPORTS,One type of spread is Vegemite.,"[[[39879, 47972, 'Spread_-LRB-food-RRB-', 0]]]"
199457,VERIFIABLE,SUPPORTS,The Divergent film series was worked on by Octavia Spencer.,"[[[234551, 237401, 'Octavia_Spencer', 4]], [[234552, 237402, 'Octavia_Spencer', 4]]]"
210563,VERIFIABLE,SUPPORTS,Ramayanam was produced by M. S. Reddy and directed by Gunasekhar.,"[[[249434, 249398, 'Ramayanam_-LRB-film-RRB-', 0]], [[249435, 249399, 'Ramayanam_-LRB-film-RRB-', 0]], [[249438, 249404, 'Ramayanam_-LRB-film-RRB-', 0]]]"
18737,VERIFIABLE,SUPPORTS,Man of Steel features the DC Comics character Superman.,"[[[15179, 18889, 'Man_of_Steel_-LRB-film-RRB-', 0]], [[15179, 18890, 'Man_of_Steel_-LRB-film-RRB-', 5], [15179, 18890, 'Superman', 0]], [[15179, 18891, 'Man_of_Steel_-LRB-film-RRB-', 6]], [[15179, 18892, 'Man_of_Steel_-LRB-film-RRB-', 19], [15179, 18892, 'Superman', 0]], [[19356, 23753, 'Man_of_Steel_-LRB-film-RRB-', 0]], [[19356, 23754, 'Man_of_Steel_-LRB-film-RRB-', 5], [19356, 23754, 'Superman', 0]], [[19356, 23755, 'Man_of_Steel_-LRB-film-RRB-', 6], [19356, 23755, 'Superman', 0]], [[24077, 29791, 'Man_of_Steel_-LRB-film-RRB-', 0]], [[24077, 29792, 'Man_of_Steel_-LRB-film-RRB-', 6], [24077, 29792, 'Superman', 0]], [[299385, 290780, 'Man_of_Steel_-LRB-film-RRB-', 0]]]"
79475,VERIFIABLE,SUPPORTS,Leukemia has to do with a lack of normal blood cells.,"[[[96417, 109576, 'Leukemia', 3]]]"
128431,VERIFIABLE,REFUTES,Judy Garland did not appear in a courtroom drama film.,"[[[150457, 165339, 'Judy_Garland', 9], [150457, 165339, 'Judgment_at_Nuremberg', 0]]]"
197933,VERIFIABLE,SUPPORTS,Until Dawn is a game.,"[[[232687, 235831, 'Until_Dawn', 0]]]"
157402,VERIFIABLE,SUPPORTS,Timothy Olyphant was born.,"[[[181588, 193835, 'Timothy_Olyphant', 0]], [[181589, 193836, 'Timothy_Olyphant', 0]]]"
3722,VERIFIABLE,SUPPORTS,Telangana contains the city Warangal.,"[[[19930, 24481, 'Telangana', 3]]]"
81011,VERIFIABLE,SUPPORTS,Bonnie Hunt narrated Cheaper by the Dozen.,"[[[98027, 111162, 'Cheaper_by_the_Dozen_-LRB-2003_film-RRB-', 1]]]"
93115,VERIFIABLE,SUPPORTS,The Levant was ruled by the House of Lusignan.,"[[[110432, 124046, 'House_of_Lusignan', 0]]]"
59005,VERIFIABLE,SUPPORTS,The Ten Commandments influence multiple religions.,"[[[75389, 86653, 'Ten_Commandments', 0]]]"
191908,VERIFIABLE,SUPPORTS,"The Hangover Part III includes Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, and Ken Jeong, Jeffrey Tambor, Heather Graham, Mike Epps, Melissa McCarthy and John Goodman.","[[[224452, 229302, 'The_Hangover_Part_III', 3], [224452, 229302, 'The_Hangover_Part_III', 4]]]"
71392,VERIFIABLE,SUPPORTS,Ariana Grande's second album debuted at number one in the United States when it was released in 2014.,"[[[88059, 100593, 'Ariana_Grande', 11]]]"
10213,VERIFIABLE,SUPPORTS,Ted Bundy committed assaults in the seventies.,"[[[25148, 31036, 'Ted_Bundy', 0]], [[25148, 31037, 'Ted_Bundy', 12], [25148, 31037, 'Ted_Bundy', 13]]]"
15798,VERIFIABLE,REFUTES,Chinese people only can be associated with Spain through nationality.,"[[[31185, 37871, 'Chinese_people', 0]]]"
17474,VERIFIABLE,SUPPORTS,Schindler's List was released in 1993.,"[[[45171, 53913, ""Schindler's_List"", 0]], [[45171, 53914, ""Schindler's_List"", 18]], [[47284, 56399, ""Schindler's_List"", 18]], [[49855, 59321, ""Schindler's_List"", 0]], [[49855, 59322, ""Schindler's_List"", 18]], [[302284, 293315, ""Schindler's_List"", 0]], [[302284, 293316, ""Schindler's_List"", 18]], [[304086, 294947, ""Schindler's_List"", 0]], [[304095, 294951, ""Schindler's_List"", 0]], [[304095, 294952, ""Schindler's_List"", 18]]]"
26724,VERIFIABLE,REFUTES,Zeus is an angel.,"[[[42902, 51530, 'Zeus', 0], [42902, 51530, 'List_of_thunder_gods', 1]], [[42902, 51531, 'Zeus', 1], [42902, 51531, 'Jupiter_-LRB-mythology-RRB-', 0]], [[42902, 51532, 'Zeus', 12], [42902, 51532, 'Sky_father', 0]]]"
188166,VERIFIABLE,SUPPORTS,Escape from Planet Earth is an American film.,"[[[219580, 225560, 'Escape_from_Planet_Earth', 0]], [[219581, 225561, 'Escape_from_Planet_Earth', 0]]]"
67094,VERIFIABLE,SUPPORTS,Venus Williams has won multiple Wimbledons.,"[[[83679, 95693, 'Venus_Williams', 16]], [[83679, 95694, 'Venus_Williams', 17]]]"
217904,VERIFIABLE,SUPPORTS,Quentin Tarantino directed a creative work.,"[[[259041, 257707, 'Quentin_Tarantino', 5]], [[259041, 257708, 'Quentin_Tarantino', 6], [259041, 257708, 'Reservoir_Dogs', 1]], [[259041, 257709, 'Quentin_Tarantino', 7], [259041, 257709, 'Pulp_Fiction', 0]], [[259041, 257710, 'Quentin_Tarantino', 9], [259041, 257710, 'Jackie_Brown', 0]], [[259041, 257711, 'Quentin_Tarantino', 13], [259041, 257711, 'Death_Proof', 0]], [[259041, 257712, 'Quentin_Tarantino', 12], [259041, 257712, 'Kill_Bill', 0]], [[259041, 257713, 'Quentin_Tarantino', 14], [259041, 257713, 'Inglourious_Basterds', 0]], [[259041, 257714, 'Quentin_Tarantino', 15], [259041, 257714, 'Django_Unchained', 0]], [[259041, 257715, 'Quentin_Tarantino', 17], [259041, 257715, 'The_Hateful_Eight', 0]]]"
29151,VERIFIABLE,REFUTES,The Beatles had Stuart Sutcliffe initially serve as their agent.,"[[[45262, 54014, 'The_Beatles', 6]]]"
174928,VERIFIABLE,REFUTES,50 First Dates has no comedic elements.,"[[[202306, 211609, '50_First_Dates', 0]]]"
9601,VERIFIABLE,SUPPORTS,A Nightmare on Elm Street was directed by Craven.,"[[[24401, 30170, 'A_Nightmare_on_Elm_Street', 0]], [[24401, 30171, 'A_Nightmare_on_Elm_Street', 6]]]"
107772,VERIFIABLE,SUPPORTS,Charlize Theron acted in The Burning Plain.,"[[[126500, 140899, 'Charlize_Theron', 11], [126500, 140899, 'The_Burning_Plain', 1]]]"
198918,VERIFIABLE,SUPPORTS,International Relations includes communication.,"[[[233882, 236772, 'International_relations', 9]]]"
45182,VERIFIABLE,SUPPORTS,Jemaine Clement refuses to have anything to do with comedy.,"[[[61531, 72039, 'Jemaine_Clement', 0]]]"
188934,VERIFIABLE,SUPPORTS,Usain Bolt has competed in a sprint race in track and field in world competitions.,"[[[220587, 226336, 'Usain_Bolt', 4]], [[220587, 226337, 'Usain_Bolt', 8]], [[220587, 226338, 'Usain_Bolt', 9]], [[220588, 226339, 'Usain_Bolt', 4]], [[220588, 226340, 'Usain_Bolt', 8]], [[220588, 226341, 'Usain_Bolt', 9]]]"
76318,VERIFIABLE,REFUTES,The main successor to the internet was the ARPANET.,"[[[93169, 106082, 'Internet', 6]]]"
175319,VERIFIABLE,SUPPORTS,Sarrainodu is an action movie.,"[[[202811, 211977, 'Sarrainodu', 0]]]"
78009,VERIFIABLE,SUPPORTS,"Jawbreaker (film) stars an Italian-born American actress, film producer, director and singer.","[[[94943, 107897, 'Jawbreaker_-LRB-film-RRB-', 1], [94943, 107897, 'Rose_McGowan', 0]]]"
54225,VERIFIABLE,SUPPORTS,Kurt Sutter is the creator of Sons of Anarchy.,"[[[168355, 182100, 'Kurt_Sutter', 2]], [[170551, 184090, 'Kurt_Sutter', 2]], [[170552, 184091, 'Kurt_Sutter', 2]], [[312527, 302323, 'Kurt_Sutter', 2]], [[313656, 303202, 'Kurt_Sutter', 2]]]"
